{0, 0.008}
{0.008, 0.025948978380805995}
{0.025948978380805995, 0.04293681210162115}
{0.04293681210162115, 0.058513238813359826}
{0.058513238813359826, 0.0740576194319756}
{0.0740576194319756, 0.09022559771764098}
{0.09022559771764098, 0.10611016669940822}
{0.10611016669940822, 0.12174160703843591}
{0.12174160703843591, 0.1374534815907651}
{0.1374534815907651, 0.15372484857291682}
{0.15372484857291682, 0.1695376991281792}
{0.1695376991281792, 0.1766209263183894}
{0.1766209263183894, 0.18085341067852992}
{0.18085341067852992, 0.20411820865249133}
{0.20411820865249133, 0.21998680343700067}
{0.21998680343700067, 0.23180182726774984}
{0.23180182726774984, 0.2499425934907455}
{0.2499425934907455, 0.2635055746492485}
{0.2635055746492485, 0.2951916709555812}
{0.2951916709555812, 0.31117975208530146}
{0.31117975208530146, 0.34282613249303445}
{0.34282613249303445, 0.3471058350647134}
{0.3471058350647134, 0.37879215140118433}
{0.37879215140118433, 0.3853171378839947}
{0.3853171378839947, 0.41712105517559206}
{0.41712105517559206, 0.4224439043190304}
{0.4224439043190304, 0.4378196223775991}
{0.4378196223775991, 0.4403648163296749}
{0.4403648163296749, 0.4525374424221483}
{0.4525374424221483, 0.4698347026789572}
{0.4698347026789572, 0.4764161653768911}
{0.4764161653768911, 0.4829481547127954}
{0.4829481547127954, 0.49096151437568464}
{0.49096151437568464, 0.4915404159047394}
{0.4915404159047394, 0.5068351117787512}
{0.5068351117787512, 0.5075037823963134}
{0.5075037823963134, 0.5251621997200213}
{0.5251621997200213, 0.5413882808874932}
{0.5413882808874932, 0.5575581365087292}
{0.5575581365087292, 0.579898112521708}
{0.579898112521708, 0.6078323570269853}
{0.6078323570269853, 0.6328476693364147}
{0.6328476693364147, 0.6491805872935144}
{0.6491805872935144, 0.6809168130552502}
{0.6809168130552502, 0.6819201034265079}
{0.6819201034265079, 0.7014086887580178}
{0.7014086887580178, 0.7230868821119287}
{0.7230868821119287, 0.7316201146196322}
{0.7316201146196322, 0.7592423963780273}
{0.7592423963780273, 0.7695634032212305}
{0.7695634032212305, 0.8013211881586646}
{0.8013211881586646, 0.8188898481624574}
{0.8188898481624574, 0.8348803473914912}
{0.8348803473914912, 0.8579560238967158}
{0.8579560238967158, 0.8741956839326138}
{0.8741956839326138, 0.894869848676445}
{0.894869848676445, 0.9265569816305322}
{0.9265569816305322, 0.9437795092562445}
{0.9437795092562445, 0.9705647952410236}
{0.9705647952410236, 1.0006902550669174}
{1.0006902550669174, 1.01544510638278}
{1.01544510638278, 1.0224977504540356}
{1.0224977504540356, 1.0541848898533648}
{1.0541848898533648, 1.0702119703559183}
{1.0702119703559183, 1.088083116890273}
{1.088083116890273, 1.1165097138435334}
{1.1165097138435334, 1.1323557915446392}
{1.1323557915446392, 1.1508922075262236}
{1.1508922075262236, 1.1656160294575058}
{1.1656160294575058, 1.18118206504665}
{1.18118206504665, 1.2070529943730401}
{1.2070529943730401, 1.207769760492879}
{1.207769760492879, 1.2230690149665429}
{1.2230690149665429, 1.2301072287209023}
{1.2301072287209023, 1.2582498616557618}
{1.2582498616557618, 1.2821684957545165}
{1.2821684957545165, 1.2984825150742187}
{1.2984825150742187, 1.3103488256531126}
{1.3103488256531126, 1.3420359664892958}
{1.3420359664892958, 1.3581857278627367}
{1.3581857278627367, 1.3744909567338155}
{1.3744909567338155, 1.3902796151272139}
{1.3902796151272139, 1.4068908718357238}
{1.4068908718357238, 1.4075946039981433}
{1.4075946039981433, 1.42304360913065}
{1.42304360913065, 1.4409972490926872}
{1.4409972490926872, 1.4613091342402265}
{1.4613091342402265, 1.479907787783292}
{1.479907787783292, 1.4959216800139556}
{1.4959216800139556, 1.4965173067722668}
{1.4965173067722668, 1.497268191803173}
{1.497268191803173, 1.5134653762299184}
{1.5134653762299184, 1.5298609382724122}
{1.5298609382724122, 1.5490057152347574}
{1.5490057152347574, 1.5612646399118357}
{1.5612646399118357, 1.5771023264056812}
{1.5771023264056812, 1.5926309120959319}
{1.5926309120959319, 1.604353449006623}
{1.604353449006623, 1.619596492445451}
{1.619596492445451, 1.6355770290873726}
{1.6355770290873726, 1.6583886443387112}
{1.6583886443387112, 1.6730308207077147}
{1.6730308207077147, 1.7047897129297356}
{1.7047897129297356, 1.7209903763357712}
{1.7209903763357712, 1.7372731294329415}
{1.7372731294329415, 1.740770004857334}
{1.740770004857334, 1.7562862207481793}
{1.7562862207481793, 1.7838841810800563}
{1.7838841810800563, 1.8000279772559917}
{1.8000279772559917, 1.812054747658791}
{1.812054747658791, 1.8283112371789878}
{1.8283112371789878, 1.847776404566443}
{1.847776404566443, 1.8794635428927635}
{1.8794635428927635, 1.903098237293982}
{1.903098237293982, 1.9188415728845871}
{1.9188415728845871, 1.9350415731438624}
{1.9350415731438624, 1.9469656010972671}
{1.9469656010972671, 1.9641370886610756}
{1.9641370886610756, 1.9889370278254335}
{1.9889370278254335, 1.9896499049163676}
