{0, 0.006666666666666667}
{0.006666666666666667, 0.020377881661962888}
{0.020377881661962888, 0.035503455352284094}
{0.035503455352284094, 0.04267300086123161}
{0.04267300086123161, 0.05731594347517003}
{0.05731594347517003, 0.060959368379445954}
{0.060959368379445954, 0.07392196559756857}
{0.07392196559756857, 0.08752727033714774}
{0.08752727033714774, 0.0960180821058733}
{0.0960180821058733, 0.11001713822326384}
{0.11001713822326384, 0.11493270204958524}
{0.11493270204958524, 0.1321786827850573}
{0.1321786827850573, 0.15866442906803363}
{0.15866442906803363, 0.16892413792442804}
{0.16892413792442804, 0.18539137704717587}
{0.18539137704717587, 0.1987503646981816}
{0.1987503646981816, 0.21229442889886058}
{0.21229442889886058, 0.22152928848356188}
{0.22152928848356188, 0.23510456774824892}
{0.23510456774824892, 0.24991162043783618}
{0.24991162043783618, 0.2634358369564132}
{0.2634358369564132, 0.2760079516736485}
{0.2760079516736485, 0.2904949448033696}
{0.2904949448033696, 0.30386173477668116}
{0.30386173477668116, 0.3303579525261825}
{0.3303579525261825, 0.3528848437772324}
{0.3528848437772324, 0.3655294530004559}
{0.3655294530004559, 0.3868525859851716}
{0.3868525859851716, 0.4004958484894258}
{0.4004958484894258, 0.4140869342595791}
{0.4140869342595791, 0.427266144804429}
{0.427266144804429, 0.4408748858636562}
{0.4408748858636562, 0.45437625504001133}
{0.45437625504001133, 0.4741956665992531}
{0.4741956665992531, 0.48158950356660174}
{0.48158950356660174, 0.5079931031432859}
{0.5079931031432859, 0.5218219251176555}
{0.5218219251176555, 0.5348858990379631}
{0.5348858990379631, 0.5482328621926689}
{0.5482328621926689, 0.5648962438679406}
{0.5648962438679406, 0.5815723230642578}
{0.5815723230642578, 0.5965974554549514}
{0.5965974554549514, 0.6099578241684813}
{0.6099578241684813, 0.6245668578897356}
{0.6245668578897356, 0.6395315708153447}
{0.6395315708153447, 0.6528982357598568}
{0.6528982357598568, 0.6659633013714139}
{0.6659633013714139, 0.681204380365013}
{0.681204380365013, 0.6945939070734051}
{0.6945939070734051, 0.7110486863409115}
{0.7110486863409115, 0.7166518549535851}
{0.7166518549535851, 0.7318799361044646}
{0.7318799361044646, 0.7452336521893099}
{0.7452336521893099, 0.7582475933958546}
{0.7582475933958546, 0.7720246658562974}
{0.7720246658562974, 0.7854028998350346}
{0.7854028998350346, 0.7983227848293445}
{0.7983227848293445, 0.8116673548459455}
{0.8116673548459455, 0.8248566844470828}
{0.8248566844470828, 0.8384605509851825}
{0.8384605509851825, 0.8518273098261331}
{0.8518273098261331, 0.877866083142661}
{0.877866083142661, 0.8912255343673469}
{0.8912255343673469, 0.9042452619827737}
{0.9042452619827737, 0.9176160512039755}
{0.9176160512039755, 0.919177474427563}
{0.919177474427563, 0.9327902675359722}
{0.9327902675359722, 0.9474542792976745}
{0.9474542792976745, 0.9738529987326663}
{0.9738529987326663, 0.9867306931203363}
{0.9867306931203363, 0.9980519215453284}
